s7_2048_1.c,1,2148534273,21,0,3,11,27,15
s7_2048_2.c,1,2148534273,21,0,3,11,27,15
s7_2048_3.c,1,2148534273,21,0,3,11,27,15
s7_2048_4.c,1,2148534273,21,0,3,11,27,15
s7_2048_5.c,1,2148534273,21,0,3,11,27,15
s7_256_0.c,1,2154823937,21,0,3,11,27,15
s7_256_1.c,1,2154823937,21,0,3,11,27,15
s7_256_2.c,1,2154823937,21,0,3,11,27,15
s7_256_3.c,1,2154823937,21,0,3,11,27,15
s7_256_4.c,1,2154823937,21,0,3,11,27,15
s7_256_5.c,1,2154823937,21,0,3,11,27,15
s7_4096_0.c,1,2148012033,21,0,3,11,27,15
s7_4096_1.c,1,2148012033,21,0,3,11,27,15
s7_4096_2.c,1,2148012033,21,0,3,11,27,15
s7_4096_3.c,1,2148012033,21,0,3,11,27,15
s7_4096_4.c,1,2148012033,21,0,3,11,27,15
s7_4096_5.c,1,2148012033,21,0,3,11,27,15
s7_512_0.c,1,2151154177,21,0,3,11,27,15
s7_512_1.c,1,2151154177,21,0,3,11,27,15
s7_512_2.c,1,2151154177,21,0,3,11,27,15
s7_512_3.c,1,2151154177,21,0,3,11,27,15
s7_512_4.c,1,2151154177,21,0,3,11,27,15
s7_512_5.c,1,2151154177,21,0,3,11,27,15
s7_64_0.c,1,2181038139,21,0,3,11,27,15
s7_64_1.c,1,2181038139,21,0,3,11,27,15
s7_64_2.c,1,2181038139,21,0,3,11,27,15
s7_64_3.c,1,2181038139,21,0,3,11,27,15
s7_64_4.c,1,2181038139,21,0,3,11,27,15
s7_64_5.c,1,2181038139,21,0,3,11,27,15
s7_8192_0.c,1,2147753985,21,0,3,11,27,15
s7_8192_1.c,1,2147753985,21,0,3,11,27,15
s7_8192_2.c,1,2147753985,21,0,3,11,27,15
s7_8192_3.c,1,2147753985,21,0,3,11,27,15
s7_8192_4.c,1,2147753985,21,0,3,11,27,15
s7_8192_5.c,1,2147753985,21,0,3,11,27,15
s7n_1024_0.c,1,1075577345,27,0,3,15,33,20
s7n_1024_1.c,1,1075577345,27,0,3,15,33,20
s7n_1024_2.c,1,1075577345,27,0,3,15,33,20
s7n_1024_3.c,1,1075577345,27,0,3,15,33,20
s7n_1024_4.c,1,1075577345,27,0,3,15,33,20
s7n_1024_5.c,1,1075577345,27,0,3,15,33,20
s7n_128_0.c,1,1090519102,27,0,3,15,33,20
s7n_128_1.c,1,1090519102,27,0,3,15,33,20
s7n_128_2.c,1,1090519102,27,0,3,15,33,20
s7n_128_3.c,1,1090519102,27,0,3,15,33,20
s7n_128_4.c,1,1090519102,27,0,3,15,33,20
s7n_128_5.c,1,1090519102,27,0,3,15,33,20
s7n_16384_0.c,1,1073881089,27,0,3,15,33,20
s7n_16384_1.c,1,1073881089,27,0,3,15,33,20
s7n_16384_2.c,1,1073881089,27,0,3,15,33,20
s7n_16384_3.c,1,1073881089,27,0,3,15,33,20
s7n_16384_4.c,1,1073881089,27,0,3,15,33,20
s7n_16384_5.c,1,1073881089,27,0,3,15,33,20
s7n_2048_0.c,1,1074660353,27,0,3,15,33,20
s7n_2048_1.c,1,1074660353,27,0,3,15,33,20
s7n_2048_2.c,1,1074660353,27,0,3,15,33,20
s7n_2048_3.c,1,1074660353,27,0,3,15,33,20
s7n_2048_4.c,1,1074660353,27,0,3,15,33,20
s7n_2048_5.c,1,1074660353,27,0,3,15,33,20
s7n_256_0.c,1,1082130561,27,0,3,15,33,20
s7n_256_1.c,1,1082130561,27,0,3,15,33,20
s7n_256_2.c,1,1082130561,27,0,3,15,33,20
s7n_256_3.c,1,1082130561,27,0,3,15,33,20
s7n_256_4.c,1,1082130561,27,0,3,15,33,20
s7n_256_5.c,1,1082130561,27,0,3,15,33,20
s7n_4096_0.c,1,1074268161,27,0,3,15,33,20
s7n_4096_1.c,1,1074268161,27,0,3,15,33,20
s7n_4096_2.c,1,1074268161,27,0,3,15,33,20
s7n_4096_3.c,1,1074268161,27,0,3,15,33,20
s7n_4096_4.c,1,1074268161,27,0,3,15,33,20
s7n_4096_5.c,1,1074268161,27,0,3,15,33,20
s7n_512_0.c,1,1077412097,27,0,3,15,33,20
s7n_512_1.c,1,1077412097,27,0,3,15,33,20
s7n_512_2.c,1,1077412097,27,0,3,15,33,20
s7n_512_3.c,1,1077412097,27,0,3,15,33,20
s7n_512_4.c,1,1077412097,27,0,3,15,33,20
s7n_512_5.c,1,1077412097,27,0,3,15,33,20
s7n_64_0.c,1,1107296289,27,0,3,15,33,20
s7n_64_1.c,1,1107296289,27,0,3,15,33,20
s7n_64_2.c,1,1107296289,27,0,3,15,33,20
s7n_64_3.c,1,1107296289,27,0,3,15,33,20
s7n_64_4.c,1,1107296289,27,0,3,15,33,20
s7n_64_5.c,1,1107296289,27,0,3,15,33,20
s7n_8192_0.c,1,1074008065,27,0,3,15,33,20
s7n_8192_1.c,1,1074008065,27,0,3,15,33,20
s7n_8192_2.c,1,1074008065,27,0,3,15,33,20
s7n_8192_3.c,1,1074008065,27,0,3,15,33,20
s7n_8192_4.c,1,1074008065,27,0,3,15,33,20
s7n_8192_5.c,1,1074008065,27,0,3,15,33,20
s8_1024_0.c,1,535299069,20,0,3,11,26,15
s8_1024_1.c,1,535299069,20,0,3,11,26,15
s8_1024_2.c,1,535299069,20,0,3,11,26,15
s8_1024_3.c,1,535299069,20,0,3,11,26,15
s8_1024_4.c,1,535299069,20,0,3,11,26,15
s8_1024_5.c,1,535299069,20,0,3,11,26,15
s8_128_0.c,1,524288125,20,0,3,11,26,15
s8_128_1.c,1,524288125,20,0,3,11,26,15
s8_128_2.c,1,524288125,20,0,3,11,26,15
s8_128_3.c,1,524288125,20,0,3,11,26,15
s8_128_4.c,1,524288125,20,0,3,11,26,15
s8_128_5.c,1,524288125,20,0,3,11,26,15
s8_16384_0.c,1,536788989,20,0,3,11,26,15
s8_16384_1.c,1,536788989,20,0,3,11,26,15
s8_16384_2.c,1,536788989,20,0,3,11,26,15
s8_16384_3.c,1,536788989,20,0,3,11,26,15
s8_16384_4.c,1,536788989,20,0,3,11,26,15
s8_16384_5.c,1,536788989,20,0,3,11,26,15
s8_2048_0.c,1,536086525,20,0,3,11,26,15
s8_2048_1.c,1,536086525,20,0,3,11,26,15
s8_2048_2.c,1,536086525,20,0,3,11,26,15
s8_2048_3.c,1,536086525,20,0,3,11,26,15
s8_2048_4.c,1,536086525,20,0,3,11,26,15
s8_2048_5.c,1,536086525,20,0,3,11,26,15
s8_256_0.c,1,530317565,20,0,3,11,26,15
s8_256_1.c,1,530317565,20,0,3,11,26,15
s8_256_2.c,1,530317565,20,0,3,11,26,15
s8_256_3.c,1,530317565,20,0,3,11,26,15
s8_256_4.c,1,530317565,20,0,3,11,26,15
s8_256_5.c,1,530317565,20,0,3,11,26,15
s8_4096_0.c,1,536481789,20,0,3,11,26,15
s8_4096_1.c,1,536481789,20,0,3,11,26,15
s8_4096_2.c,1,536481789,20,0,3,11,26,15
s8_4096_3.c,1,536481789,20,0,3,11,26,15
s8_4096_4.c,1,536481789,20,0,3,11,26,15
s8_4096_5.c,1,536481789,20,0,3,11,26,15
s8_512_0.c,1,533594621,20,0,3,11,26,15
s8_512_1.c,1,533594621,20,0,3,11,26,15
s8_512_2.c,1,533594621,20,0,3,11,26,15
s8_512_3.c,1,533594621,20,0,3,11,26,15
s8_512_4.c,1,533594621,20,0,3,11,26,15
s8_512_5.c,1,533594621,20,0,3,11,26,15
s8_64_0.c,1,511705145,20,0,3,11,26,15
s8_64_1.c,1,511705145,20,0,3,11,26,15
s8_64_2.c,1,511705145,20,0,3,11,26,15
s8_64_3.c,1,511705145,20,0,3,11,26,15
s8_64_4.c,1,511705145,20,0,3,11,26,15
s8_64_5.c,1,511705145,20,0,3,11,26,15
s8_8192_0.c,1,536682493,20,0,3,11,26,15
s8_8192_1.c,1,536682493,20,0,3,11,26,15
s8_8192_2.c,1,536682493,20,0,3,11,26,15
s8_8192_3.c,1,536682493,20,0,3,11,26,15
s8_8192_4.c,1,536682493,20,0,3,11,26,15
s8_8192_5.c,1,536682493,20,0,3,11,26,15
s8n_1024_add_0.c,1,535299069,22,0,3,12,28,17
s8n_1024_add_1.c,1,535299069,22,0,3,12,28,17
s8n_1024_add_2.c,1,535299069,22,0,3,12,28,17
s8n_1024_add_3.c,1,535299069,22,0,3,12,28,17
s8n_1024_add_4.c,1,535299069,22,0,3,12,28,17
s8n_1024_add_5.c,1,535299069,22,0,3,12,28,17
s8n_1024_add_6.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_0.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_1.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_2.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_3.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_4.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_5.c,1,535299069,22,0,3,12,28,17
s8n_1024_mul_6.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_0.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_1.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_2.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_3.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_4.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_5.c,1,535299069,22,0,3,12,28,17
s8n_1024_sub_6.c,1,535299069,22,0,3,12,28,17
s8n_128_add_0.c,1,524288125,22,0,3,12,28,17
s8n_128_add_1.c,1,524288125,22,0,3,12,28,17
s8n_128_add_2.c,1,524288125,22,0,3,12,28,17
s8n_128_add_3.c,1,524288125,22,0,3,12,28,17
s8n_128_add_4.c,1,524288125,22,0,3,12,28,17
s8n_128_add_5.c,1,524288125,22,0,3,12,28,17
s8n_128_add_6.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_0.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_1.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_2.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_3.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_4.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_5.c,1,524288125,22,0,3,12,28,17
s8n_128_mul_6.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_0.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_1.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_2.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_3.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_4.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_5.c,1,524288125,22,0,3,12,28,17
s8n_128_sub_6.c,1,524288125,22,0,3,12,28,17
s8n_16384_add_0.c,1,536788989,22,0,3,12,28,17
s8n_16384_add_1.c,1,536788989,22,0,3,12,28,17
s8n_16384_add_2.c,1,536788989,22,0,3,12,28,17
s8n_16384_add_3.c,1,536788989,22,0,3,12,28,17
s8n_16384_add_4.c,1,536788989,22,0,3,12,28,17
s8n_16384_add_5.c,1,536788989,22,0,3,12,28,17
s8n_16384_add_6.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_0.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_1.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_2.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_3.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_4.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_5.c,1,536788989,22,0,3,12,28,17
s8n_16384_mul_6.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_0.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_1.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_2.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_3.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_4.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_5.c,1,536788989,22,0,3,12,28,17
s8n_16384_sub_6.c,1,536788989,22,0,3,12,28,17
s8n_2048_add_0.c,1,536086525,22,0,3,12,28,17
s8n_2048_add_1.c,1,536086525,22,0,3,12,28,17
s8n_2048_add_2.c,1,536086525,22,0,3,12,28,17
s8n_2048_add_3.c,1,536086525,22,0,3,12,28,17
s8n_2048_add_4.c,1,536086525,22,0,3,12,28,17
s8n_2048_add_5.c,1,536086525,22,0,3,12,28,17
s8n_2048_add_6.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_0.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_1.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_2.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_3.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_4.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_5.c,1,536086525,22,0,3,12,28,17
s8n_2048_mul_6.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_0.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_1.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_2.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_3.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_4.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_5.c,1,536086525,22,0,3,12,28,17
s8n_2048_sub_6.c,1,536086525,22,0,3,12,28,17
s8n_256_add_0.c,1,530317565,22,0,3,12,28,17
s8n_256_add_1.c,1,530317565,22,0,3,12,28,17
s8n_256_add_2.c,1,530317565,22,0,3,12,28,17
s8n_256_add_3.c,1,530317565,22,0,3,12,28,17
s8n_256_add_4.c,1,530317565,22,0,3,12,28,17
s8n_256_add_5.c,1,530317565,22,0,3,12,28,17
s8n_256_add_6.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_0.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_1.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_2.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_3.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_4.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_5.c,1,530317565,22,0,3,12,28,17
s8n_256_mul_6.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_0.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_1.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_2.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_3.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_4.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_5.c,1,530317565,22,0,3,12,28,17
s8n_256_sub_6.c,1,530317565,22,0,3,12,28,17
s8n_4096_add_0.c,1,536481789,22,0,3,12,28,17
s8n_4096_add_1.c,1,536481789,22,0,3,12,28,17
s8n_4096_add_2.c,1,536481789,22,0,3,12,28,17
s8n_4096_add_3.c,1,536481789,22,0,3,12,28,17
s8n_4096_add_4.c,1,536481789,22,0,3,12,28,17
s8n_4096_add_5.c,1,536481789,22,0,3,12,28,17
s8n_4096_add_6.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_0.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_1.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_2.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_3.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_4.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_5.c,1,536481789,22,0,3,12,28,17
s8n_4096_mul_6.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_0.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_1.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_2.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_3.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_4.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_5.c,1,536481789,22,0,3,12,28,17
s8n_4096_sub_6.c,1,536481789,22,0,3,12,28,17
s8n_512_add_0.c,1,533594621,22,0,3,12,28,17
s8n_512_add_1.c,1,533594621,22,0,3,12,28,17
s8n_512_add_2.c,1,533594621,22,0,3,12,28,17
s8n_512_add_3.c,1,533594621,22,0,3,12,28,17
s8n_512_add_4.c,1,533594621,22,0,3,12,28,17
s8n_512_add_5.c,1,533594621,22,0,3,12,28,17
s8n_512_add_6.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_0.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_1.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_2.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_3.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_4.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_5.c,1,533594621,22,0,3,12,28,17
s8n_512_mul_6.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_0.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_1.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_2.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_3.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_4.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_5.c,1,533594621,22,0,3,12,28,17
s8n_512_sub_6.c,1,533594621,22,0,3,12,28,17
s8n_64_add_0.c,1,511705145,22,0,3,12,28,17
s8n_64_add_1.c,1,511705145,22,0,3,12,28,17
s8n_64_add_2.c,1,511705145,22,0,3,12,28,17
s8n_64_add_3.c,1,511705145,22,0,3,12,28,17
s8n_64_add_4.c,1,511705145,22,0,3,12,28,17
s8n_64_add_5.c,1,511705145,22,0,3,12,28,17
s8n_64_add_6.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_0.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_1.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_2.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_3.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_4.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_5.c,1,511705145,22,0,3,12,28,17
s8n_64_mul_6.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_0.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_1.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_2.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_3.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_4.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_5.c,1,511705145,22,0,3,12,28,17
s8n_64_sub_6.c,1,511705145,22,0,3,12,28,17
s8n_8192_add_0.c,1,536682493,22,0,3,12,28,17
s8n_8192_add_1.c,1,536682493,22,0,3,12,28,17
s8n_8192_add_2.c,1,536682493,22,0,3,12,28,17
s8n_8192_add_3.c,1,536682493,22,0,3,12,28,17
s8n_8192_add_4.c,1,536682493,22,0,3,12,28,17
s8n_8192_add_5.c,1,536682493,22,0,3,12,28,17
s8n_8192_add_6.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_0.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_1.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_2.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_3.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_4.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_5.c,1,536682493,22,0,3,12,28,17
s8n_8192_mul_6.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_0.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_1.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_2.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_3.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_4.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_5.c,1,536682493,22,0,3,12,28,17
s8n_8192_sub_6.c,1,536682493,22,0,3,12,28,17
s9_1024_1024_0.c,2,1050497,26,0,7,13,31,15
s9_1024_1024_1.c,2,1050497,26,0,7,13,31,15
s9_1024_1024_2.c,2,1050497,26,0,7,13,31,15
s9_1024_1024_3.c,2,1050497,26,0,7,13,31,15
s9_1024_1024_4.c,2,1050497,26,0,7,13,31,15
s9_1024_128_0.c,2,8396801,26,0,7,13,32,15
s9_1024_128_1.c,2,8396801,26,0,7,13,32,15
s9_1024_128_2.c,2,8396801,26,0,7,13,32,15
s9_1024_128_3.c,2,8396801,26,0,7,13,32,15
s9_1024_128_4.c,2,8396801,26,0,7,13,32,15
s9_1024_16384_0.c,2,66617,26,0,7,13,32,15
s9_1024_16384_1.c,2,66617,26,0,7,13,32,15
s9_1024_16384_2.c,2,66617,26,0,7,13,32,15
s9_1024_16384_3.c,2,66617,26,0,7,13,32,15
s9_1024_16384_4.c,2,66617,26,0,7,13,32,15
s9_1024_2048_0.c,2,525761,26,0,7,13,32,15
s9_1024_2048_1.c,2,525761,26,0,7,13,32,15
s9_1024_2048_2.c,2,525761,26,0,7,13,32,15
s9_1024_2048_3.c,2,525761,26,0,7,13,32,15
s9_1024_2048_4.c,2,525761,26,0,7,13,32,15
s9_1024_256_0.c,2,4198913,26,0,7,13,32,15
s9_1024_256_1.c,2,4198913,26,0,7,13,32,15
s9_1024_256_2.c,2,4198913,26,0,7,13,32,15
s9_1024_256_3.c,2,4198913,26,0,7,13,32,15
s9_1024_256_4.c,2,4198913,26,0,7,13,32,15
s9_1024_4096_0.c,2,263393,26,0,7,13,32,15
s9_1024_4096_1.c,2,263393,26,0,7,13,32,15
s9_1024_4096_2.c,2,263393,26,0,7,13,32,15
s9_1024_4096_3.c,2,263393,26,0,7,13,32,15
s9_1024_4096_4.c,2,263393,26,0,7,13,32,15
s9_1024_512_0.c,2,2099969,26,0,7,13,32,15
s9_1024_512_1.c,2,2099969,26,0,7,13,32,15
s9_1024_512_2.c,2,2099969,26,0,7,13,32,15
s9_1024_512_3.c,2,2099969,26,0,7,13,32,15
s9_1024_512_4.c,2,2099969,26,0,7,13,32,15
s9_1024_64_0.c,2,16792577,26,0,7,13,32,15
s9_1024_64_1.c,2,16792577,26,0,7,13,32,15
s9_1024_64_2.c,2,16792577,26,0,7,13,32,15
s9_1024_64_3.c,2,16792577,26,0,7,13,32,15
s9_1024_64_4.c,2,16792577,26,0,7,13,32,15
s9_1024_8192_0.c,2,132209,26,0,7,13,32,15
s9_1024_8192_1.c,2,132209,26,0,7,13,32,15
s9_1024_8192_2.c,2,132209,26,0,7,13,32,15
s9_1024_8192_3.c,2,132209,26,0,7,13,32,15
s9_1024_8192_4.c,2,132209,26,0,7,13,32,15
s9_128_1024_0.c,2,1056897,26,0,7,13,32,15
s9_128_1024_1.c,2,1056897,26,0,7,13,32,15
s9_128_1024_2.c,2,1056897,26,0,7,13,32,15
s9_128_1024_3.c,2,1056897,26,0,7,13,32,15
s9_128_1024_4.c,2,1056897,26,0,7,13,32,15
s9_128_128_0.c,2,8454273,26,0,7,13,31,15
s9_128_128_1.c,2,8454273,26,0,7,13,31,15
s9_128_128_2.c,2,8454273,26,0,7,13,31,15
s9_128_128_3.c,2,8454273,26,0,7,13,31,15
s9_128_128_4.c,2,8454273,26,0,7,13,31,15
s9_128_16384_0.c,2,66177,26,0,7,13,32,15
s9_128_16384_1.c,2,66177,26,0,7,13,32,15
s9_128_16384_2.c,2,66177,26,0,7,13,32,15
s9_128_16384_3.c,2,66177,26,0,7,13,32,15
s9_128_16384_4.c,2,66177,26,0,7,13,32,15
s9_128_2048_0.c,2,528513,26,0,7,13,32,15
s9_128_2048_1.c,2,528513,26,0,7,13,32,15
s9_128_2048_2.c,2,528513,26,0,7,13,32,15
s9_128_2048_3.c,2,528513,26,0,7,13,32,15
s9_128_2048_4.c,2,528513,26,0,7,13,32,15
s9_128_256_0.c,2,4227201,26,0,7,13,32,15
